lemma,obj_count,obj_immediate_count,pct_immediate
내놓+는,1,1,100.0
조롱+하+는,1,1,100.0
중단+하+었+다,1,1,100.0
떠나+ㅆ+으리라는,1,1,100.0
채록+하+었+다,1,1,100.0
동원+하+었+다,1,0,0.0
끌+기,1,1,100.0
깨뜨리+었+다,1,0,0.0
달성+하+ㄹ,1,1,100.0
깔+아+놓+ㄴ,1,1,100.0
전하+어+주+ㄴ다,1,0,0.0
뿌리+었+다,1,0,0.0
회복+하+ㄴ,1,1,100.0
드리+게,1,1,100.0
거두어들이+게,1,1,100.0
만나+지,1,1,100.0
믿+게,1,0,0.0
인도+하+었+다,1,1,100.0
비추+어+주+었+다,1,1,100.0
넘기+었었+지요,1,0,0.0
드러내+지,1,1,100.0
영접+하+ㄴ,1,1,100.0
화장+하+어,1,1,100.0
맹공+하+기,1,1,100.0
끌어들이+었+다,1,0,0.0
안기+어+주+게,1,1,100.0
듣+ㄴ,1,1,100.0
용서+하+지,1,1,100.0
지키+어+주+었+다,1,1,100.0
치+겠+다+고,1,1,100.0
뺏+는,1,1,100.0
전멸+시키+ㄴ다,1,1,100.0
귀국+시키+ㄹ,1,0,0.0
채집+하+ㄴ다,1,1,100.0
내보내+ㄴ다,1,0,0.0
삼키+어+버리+었+다,1,0,0.0
처넣+었+다,1,0,0.0
걷+어+가+ㅆ+다,1,0,0.0
짓+어,1,1,100.0
꺼내+어,1,0,0.0
귀여워하+었+다,1,0,0.0
넣+어+보+아라는,1,0,0.0
견디+다,1,1,100.0
죽이+려고,1,1,100.0
갈아입+었+다,1,1,100.0
데려가+ㅆ+다,1,0,0.0
밀어붙이+었+다,1,0,0.0
살피+고,1,1,100.0
두려워하+ㄴ,1,1,100.0
지나+ㅆ+ㄹ,1,1,100.0
초청+하+었+다,1,0,0.0
떨치+어+버리+겠+다는,1,1,100.0
붉히+ㄹ,1,1,100.0
경멸+하+었+다,1,0,0.0
확대+하+었+다,1,0,0.0
불러오+는,1,1,100.0
부리+었+다,1,1,100.0
내보내+지,1,1,100.0
뿌리+어라,1,0,0.0
확립+하+었+다+고,1,1,100.0
바르+게,1,0,0.0
내+라+고,1,0,0.0
인도+하+지,1,0,0.0
추격+하+게,1,1,100.0
따라잡+았+다,1,0,0.0
감지+하+ㄴ,1,1,100.0
원망+하+었+다,1,1,100.0
만들+느냐,1,0,0.0
말하+아야겠+다,1,1,100.0
내버리+어,1,0,0.0
짐작+하+게,1,1,100.0
명+하+ㄴ다,1,1,100.0
대체+하+리라,1,1,100.0
주도+하+게,1,1,100.0
빚+어+내+ㄴ,1,1,100.0
성립+시키+는,1,1,100.0
부정+하+ㄴ다는,1,1,100.0
살피+ㄴ,1,1,100.0
유발+시키+는,1,1,100.0
꺼내+ㄴ,1,1,100.0
전달받+게,1,1,100.0
시설+하+ㄹ,1,0,0.0
잡아가+고,1,1,100.0
전개+하+고자,1,1,100.0
고려+하+ㄴ,1,1,100.0
지적+하+고자,1,1,100.0
지니+는가,1,1,100.0
활용+하+는,1,0,0.0
이룩하+자는,1,1,100.0
탄생+시키+었+다+고,1,1,100.0
진압+하+ㄹ,1,1,100.0
빨+는,1,1,100.0
고대+하+고,1,0,0.0
요하+는,1,1,100.0
방지+하+려,1,1,100.0
찾아내+ㄴ다,1,1,100.0
억제+하+었+다+고,1,1,100.0
알아내+는,1,1,100.0
부각+시키+었+다,1,1,100.0
주도+하+어,1,1,100.0
응용+하+ㄴ,1,1,100.0
나+게,1,0,0.0
소형화+시키+ㄹ,1,1,100.0
실현+하+고자,1,1,100.0
주장+하+었+을,1,1,100.0
보장+하+기,1,1,100.0
담당+하+어야,1,0,0.0
보조+하+는,1,0,0.0
보내+ㄴ다,1,1,100.0
지정+하+지,1,0,0.0
맴돌+고,1,1,100.0
민주화+시키+는,1,1,100.0
제기+하+고,1,1,100.0
따르+아+가+고,1,0,0.0
지체+하+고,1,1,100.0
좋아하+던,1,1,100.0
끄집+어,1,0,0.0
완화+시키+는,1,1,100.0
낮추+어야,1,1,100.0
제어+하+ㄹ,1,0,0.0
발전+시키+어+나가+기,1,0,0.0
조성+하+어+주+는,1,1,100.0
수용+하+기,1,1,100.0
통합+하+ㄹ,1,1,100.0
줄이+ㄹ,1,1,100.0
규정짓+어야,1,0,0.0
취급+하+기,1,1,100.0
변하+게,1,0,0.0
안정+시키+는,1,0,0.0
취급+하+ㄹ,1,1,100.0
정의+하+고,1,0,0.0
구분+하+ㄴ다,1,0,0.0
맡기+는가,1,0,0.0
부담+하+려,1,1,100.0
준공공재+이+라+고,1,1,100.0
정비+하+는,1,1,100.0
경유+하+지,1,1,100.0
능가+하+고,1,1,100.0
지급+하+는,1,0,0.0
전송+하+ㄴ다,1,0,0.0
의미+하+ㄴ다는,1,1,100.0
배출+하+지,1,1,100.0
강구+하+게,1,1,100.0
부르+시+오,1,0,0.0
인정+하+기,1,1,100.0
띄우+ㄹ,1,1,100.0
닫+았+다,1,1,100.0
다루+ㄴ다+고,1,0,0.0
내+어라,1,1,100.0
칠하+어라,1,0,0.0
치부+하+어,1,0,0.0
증강+시키+는,1,0,0.0
잠기+게,1,1,100.0
합리화+하+는,1,0,0.0
이끌+ㄹ,1,0,0.0
예견+하+는,1,1,100.0
금지+하+라는,1,1,100.0
관리+하+려는,1,0,0.0
이루+어+내+ㅆ+던,1,1,100.0
떠다니+었+다,1,0,0.0
애기+하+어+주+고,1,0,0.0
겪+었+던,1,1,100.0
정리+하+었+다는,1,0,0.0
유혹+하+었+다,1,1,100.0
발명+하+ㄴ,1,1,100.0
묻+ㄴ,1,0,0.0
평가+하+어+보+ㄹ,1,0,0.0
밟+았+다,1,1,100.0
쌓+았+다,1,1,100.0
없애+어+버리+지,1,1,100.0
떨치+ㄴ,1,1,100.0
피우+어+오+ㄴ,1,1,100.0
이루+어+내+ㄴ,1,1,100.0
저주+하+지,1,1,100.0
가지+ㄴ다는,1,1,100.0
기어다니+는,1,1,100.0
이루+었+다+고,1,1,100.0
이용+하+어,1,1,100.0
구축+하+었+다,1,1,100.0
검토+하+고자,1,1,100.0
제어+하+는,1,1,100.0
마이크로화+하+ㄴ,1,0,0.0
수락+하+었+다,1,1,100.0
무산+시키+는,1,0,0.0
취소+하+ㄹ,1,1,100.0
선동+하+었+던,1,1,100.0
기대+하+는,1,1,100.0
움직이+ㄴ,1,1,100.0
포괄+하+ㄴ다는,1,1,100.0
파괴+시키+ㄹ,1,1,100.0
얻+어+내+는,1,1,100.0
개폐+하+ㄹ,1,1,100.0
생산+하+게,1,1,100.0
만들+어+주+었+다,1,0,0.0
확보+하+고,1,1,100.0
축소+하+는,1,1,100.0
설정+하+고,1,0,0.0
결집+시키+지,1,0,0.0
입증+하+ㄴ,1,1,100.0
찾+아+보+았+다,1,1,100.0
제작+하+는,1,1,100.0
움직이+게,1,0,0.0
개발+하+어,1,1,100.0
조성+하+어,1,1,100.0
이루+어+내+지,1,1,100.0
실현+시키+어,1,1,100.0
진행+시키+ㄹ,1,1,100.0
총괄+하+ㄹ,1,1,100.0
꾸리+어+보+고자,1,1,100.0
완결+시키+ㄹ,1,1,100.0
통하+게,1,1,100.0
규정짓+었+다,1,0,0.0
하+었+습니까,1,1,100.0
하+었+지+요,1,1,100.0
차지+하+ㅂ니다,1,1,100.0
결정+하+었+다+고,1,1,100.0
부가+하+고,1,0,0.0
실감+하+ㄹ,1,0,0.0
갚+지,1,1,100.0
팔+게,1,1,100.0
막+아야,1,1,100.0
지속+하+었+다는,1,1,100.0
도모+하+었+다,1,1,100.0
밟+아+가+ㅆ+다,1,1,100.0
단정+하+ㄴ,1,0,0.0
물리치+ㄴ,1,1,100.0
토벌+하+었+다,1,1,100.0
면제받+는다,1,1,100.0
입히+었+다,1,1,100.0
넘기+려는,1,1,100.0
싣+ㄴ,1,0,0.0
병존+하+게,1,0,0.0
재조정+하+는,1,1,100.0
수립+하+지,1,1,100.0
상상+하+어+보+ㄹ,1,1,100.0
호송+하+어,1,0,0.0
통+하+ㄴ,1,1,100.0
보존+하+고자,1,1,100.0
가져오+았+다,1,1,100.0
정복+하+었+다,1,1,100.0
몰+아,1,0,0.0
제의+하+었+다,1,1,100.0
거부+하+었+던,1,1,100.0
폐쇄+하+었+ㄹ,1,1,100.0
여기+었+던,1,0,0.0
취하+ㄴ,1,1,100.0
조달+하+기,1,1,100.0
수호+하+는,1,1,100.0
토벌+하+게,1,1,100.0
정벌+하+려고,1,1,100.0
다하+었+다+고,1,1,100.0
봉쇄+하+었+다,1,0,0.0
내+ㅆ+다는,1,0,0.0
탐지+하+는,1,1,100.0
결속+시키+는,1,1,100.0
격파+하+는,1,1,100.0
배치+하+었+다,1,0,0.0
납부+하+어야,1,0,0.0
부식+하+ㄴ,1,1,100.0
차지+하+고자,1,1,100.0
지속+시키+기,1,1,100.0
심+ㄴ,1,1,100.0
복속+시키+었+다,1,0,0.0
자르+ㄴ다는,1,0,0.0
유지+하+어+가+ㅆ+다,1,1,100.0
갱신+하+어,1,1,100.0
맞이+하+게,1,1,100.0
확정+하+ㄴ,1,1,100.0
매복+시키+었+다,1,0,0.0
격퇴+하+는,1,0,0.0
돌아오+았+다,1,0,0.0
빼앗기+었+다,1,0,0.0
지키+게,1,1,100.0
통치+하+고,1,1,100.0
납부+하+었+다,1,0,0.0
포기+하+었+다,1,1,100.0
수습+하+ㄹ,1,1,100.0
둔화+시키+는,1,1,100.0
탐하+는,1,1,100.0
설치+하+ㄴ,1,1,100.0
확립+하+었+다,1,1,100.0
내+어야,1,0,0.0
회복+하+고,1,1,100.0
운영+하+었+다,1,0,0.0
막론+하+고,1,1,100.0
정벌+하+ㄴ다는,1,1,100.0
괴롭히+ㄹ,1,1,100.0
높히+어,1,1,100.0
가지+었+다+고,1,1,100.0
더하+어,1,1,100.0
행사+하+었+던,1,1,100.0
상상+하+기,1,1,100.0
뒷받침+하+고,1,1,100.0
소생+시키+는,1,0,0.0
통치+하+게,1,1,100.0
넣+어+두+었+다,1,0,0.0
갖+었+다,1,1,100.0
모르+ㄴ,1,1,100.0
시사+하+어,1,0,0.0
높이+어+주+고,1,0,0.0
체택+하+었+다,1,1,100.0
팔러다니+는,1,1,100.0
패퇴+시키+었+다,1,1,100.0
부담+하+었+다,1,1,100.0
협공+하+는,1,1,100.0
지불+하+게,1,1,100.0
추대+하+었+다,1,0,0.0
통치+하+ㄴ,1,1,100.0
압박+하+던,1,1,100.0
재배+하+지,1,0,0.0
공략+하+고자,1,1,100.0
삼+았+기,1,0,0.0
유발+하+었+다,1,1,100.0
안정+시키+기,1,1,100.0
견제+하+는,1,0,0.0
공략+하+었+다,1,1,100.0
개시+하+ㄴ,1,1,100.0
디디+ㄴ,1,1,100.0
부풀리+어+주+ㄹ,1,1,100.0
도둑질+하+어+가+ㅆ+다+고,1,1,100.0
결집+시키+는,1,1,100.0
달리하+었+다,1,1,100.0
수취+하+었+던,1,0,0.0
다스리+었+다,1,1,100.0
소집+하+었+다,1,1,100.0
찬탈+하+ㄴ,1,1,100.0
짜+ㅆ+다,1,1,100.0
보장받+지,1,1,100.0
짜+ㄴ다는,1,1,100.0
살해+하+는,1,1,100.0
때리+ㄴ,1,1,100.0
유추+하+게,1,0,0.0
참고+하+어+보+자,1,1,100.0
복속+시키+려,1,0,0.0
예속+시키+려는,1,0,0.0
병행+하+었+다,1,1,100.0
희사+하+게,1,1,100.0
누비+었+다,1,1,100.0
전+하+어+주+고,1,1,100.0
부담+하+어야,1,0,0.0
치+고자,1,1,100.0
귀속+하+게,1,0,0.0
부담+하+지,1,1,100.0
복속+시키+ㄹ,1,0,0.0
받아들이+었+기,1,0,0.0
책봉+하+었+다,1,0,0.0
재개+하+었+다,1,1,100.0
격퇴+하+었+다,1,1,100.0
분담+하+었+ㄹ,1,1,100.0
제사지내+는,1,0,0.0
권장+하+는,1,0,0.0
귀농+시키+는,1,0,0.0
팔러다닐+는,1,1,100.0
팔러다니+던,1,1,100.0
출가+시키+는,1,0,0.0
축조+하+었+다,1,1,100.0
금지+하+었+다,1,0,0.0
섬기+던,1,0,0.0
처하+는,1,0,0.0
불가능+하+게,1,1,100.0
조르+아+대+ㄹ,1,1,100.0
데리+고,1,0,0.0
지배+하+ㄹ,1,1,100.0
기초짓+으려고,1,1,100.0
일깨우+었+던,1,0,0.0
완화+하+는,1,1,100.0
못잡+고,1,1,100.0
입+게,1,1,100.0
대접+하+는,1,1,100.0
길들이+ㄴ,1,1,100.0
보증+하+어,1,1,100.0
양성+하+ㄹ,1,0,0.0
창설+하+ㄴ,1,1,100.0
하+어+주+지,1,0,0.0
발견+하+ㄴ다+고,1,1,100.0
표현+하+었+다,1,0,0.0
지지+하+ㄴ,1,1,100.0
배우+는,1,0,0.0
짓+었+던,1,1,100.0
심사+하+지,1,0,0.0
피하+어+가+ㄹ,1,1,100.0
즐기+었+던,1,1,100.0
통속화+하+었+다,1,1,100.0
사랑+하+라는,1,1,100.0
품+ㄴ,1,1,100.0
조화+시키+는,1,0,0.0
누+ㄴ,1,1,100.0
경멸+하+ㄴ다는,1,1,100.0
할애+하+ㄹ,1,0,0.0
발하+고,1,1,100.0
비판+하+고,1,1,100.0
비판+하+지+요,1,1,100.0
행하+게,1,1,100.0
꾀+었+다는,1,0,0.0
좋아하+었+다+고,1,1,100.0
따르+아야,1,1,100.0
야기+하+ㄴ,1,1,100.0
조직화+하+었+던,1,0,0.0
꾀+었+다,1,0,0.0
속이+지,1,1,100.0
추진+하+던,1,1,100.0
통합시키+는,1,1,100.0
전후하+ㄴ,1,1,100.0
사람+이+라+고,1,0,0.0
강권+하+는,1,1,100.0
갖+습니다,1,1,100.0
통과+하+는,1,0,0.0
차지+하+지,1,1,100.0
발견+하+었+습니다,1,1,100.0
익히+어+가+ㅆ+다,1,1,100.0
가하+지,1,1,100.0
보내+ㅆ+ㄹ,1,0,0.0
계속+하+려,1,1,100.0
의심+하+ㄴ다,1,1,100.0
쳐다보+았+던,1,1,100.0
알+ㄴ다+고,1,0,0.0
풀+지,1,0,0.0
하+어+드리+죠,1,1,100.0
책임지+ㄹ,1,1,100.0
둘러보+았+다,1,1,100.0
비비+어+대+고,1,0,0.0
유지+시키+는,1,1,100.0
축하+하+어,1,1,100.0
끄집+어+내+는,1,0,0.0
지속+시키+었+던,1,1,100.0
감소+시키+어,1,0,0.0
놀+는,1,0,0.0
거두+지,1,1,100.0
생각+하+려고,1,0,0.0
물려주+ㄹ,1,1,100.0
믿+는다,1,1,100.0
얻+었+던,1,1,100.0
금하+는,1,1,100.0
열망+하+ㄴ,1,1,100.0
결합+시키+지,1,1,100.0
피하+지,1,1,100.0
나누+어+주+었+다+고,1,0,0.0
굳히+기,1,1,100.0
잘리우+는,1,1,100.0
하+었+ㄹ까,1,1,100.0
박해+하+게,1,1,100.0
갖추+었+다+고,1,1,100.0
왜곡+하+는,1,1,100.0
기증+하+는,1,1,100.0
사+ㅆ+다+고,1,0,0.0
전개+하+었+기,1,0,0.0
믿+으려고,1,1,100.0
전+하+어,1,1,100.0
수호+하+기,1,1,100.0
유발+시키+ㄴ,1,1,100.0
보급+하+어+주+는,1,1,100.0
제조+하+ㄴ,1,1,100.0
위로+하+ㄹ,1,1,100.0
알+았+기,1,0,0.0
이끌+ㄴ다는,1,1,100.0
수탈+하+려는,1,0,0.0
보강+하+ㄹ,1,1,100.0
인정+하+ㄴ,1,1,100.0
인정+하+ㄴ다는,1,1,100.0
구하+게,1,1,100.0
복무+하+었+다,1,0,0.0
운반+하+는,1,0,0.0
보이+어+주+려는,1,1,100.0
거두+어,1,1,100.0
정당화+하+ㄹ,1,0,0.0
고치+는,1,0,0.0
방해+하+ㄹ,1,1,100.0
약탈+하+기,1,1,100.0
제창+하+려고,1,1,100.0
도발+하+는,1,1,100.0
정지+하+어,1,1,100.0
확보+하+자,1,1,100.0
벗어나+게,1,0,0.0
선택+하+었+던,1,1,100.0
짓+었+ㄹ,1,1,100.0
신앙+하+ㄴ다는,1,1,100.0
구체화+하+어,1,1,100.0
밝히+지,1,1,100.0
농삼+고,1,1,100.0
균형+시키+ㄹ,1,0,0.0
감행+하+ㄴ다,1,1,100.0
수반+하+지,1,1,100.0
보수+하+는,1,0,0.0
가리키+ㅁ,1,1,100.0
발전+시키+고,1,0,0.0
동원+하+었+던,1,0,0.0
새기+어+두+ㄴ,1,0,0.0
구하+ㄴ다,1,1,100.0
근절+시키+는,1,1,100.0
설명+하+게,1,0,0.0
자행+하+ㄴ다는,1,1,100.0
처하+ㄴ다는,1,0,0.0
중지+시키+ㄴ,1,1,100.0
그릇칠+ㄹ,1,1,100.0
비축+하+는,1,1,100.0
짓+었+다는,1,1,100.0
반증+하+어,1,0,0.0
누리+었+다,1,1,100.0
줍+어+오+았+다+고,1,0,0.0
둘러보+ㄴ다,1,0,0.0
드나들+는,1,0,0.0
절약+시키+어,1,1,100.0
탐구+하+기,1,0,0.0
정하+게,1,1,100.0
빼앗+는,1,1,100.0
다하+고,1,1,100.0
주+게,1,1,100.0
잡+아야,1,0,0.0
구입+하+는,1,1,100.0
수립+하+기,1,1,100.0
함유+하+고,1,1,100.0
발생+시키+지,1,1,100.0
쏟+아,1,1,100.0
알리+어+주+ㄴ,1,1,100.0
덜+어+주+ㄹ,1,1,100.0
출근+시키+고,1,1,100.0
관찰+하+는,1,1,100.0
부여+하+는가,1,1,100.0
회피+하+는,1,1,100.0
초래+하+ㄴ다+고,1,1,100.0
이해+하+었+다,1,0,0.0
결정+하+느냐,1,0,0.0
실현+하+어야,1,1,100.0
붙잡+아라,1,1,100.0
기다리+어야,1,1,100.0
태우+어,1,0,0.0
원칙+이+라+고,1,0,0.0
작동+하+ㄴ,1,1,100.0
사용+하+라+고,1,1,100.0
걸+ㄴ다,1,1,100.0
바꾸+던,1,1,100.0
잡+아라,1,1,100.0
체크+하+ㄴ다,1,1,100.0
건네+어+주+ㄴ다,1,0,0.0
개발+하+어야,1,0,0.0
잃+어+버리+는,1,1,100.0
이끌+어+내+ㅆ+기,1,0,0.0
퇴치+하+기,1,1,100.0
발상+하+게,1,1,100.0
추방+하+는,1,1,100.0
유발+시키+ㄹ,1,1,100.0
따르+아+가+지,1,0,0.0
관찰+하+ㄴ,1,0,0.0
집어들+고,1,1,100.0
식상+하+게,1,1,100.0
팔+려는,1,0,0.0
갈구+하+ㄴ다,1,1,100.0
찌르+어,1,1,100.0
활용+하+지,1,0,0.0
알아차리+는,1,0,0.0
희구+하+게,1,1,100.0
만족+시키+기,1,1,100.0
모색+하+게,1,1,100.0
갖추+어+지+어야,1,1,100.0
충족+하+기,1,1,100.0
겸비+하+ㄴ,1,0,0.0
따지+ㄴ다,1,1,100.0
하+어+주+ㄹ,1,1,100.0
가속+시키+고,1,1,100.0
쏘+아+대+는,1,1,100.0
체험+하+ㄹ,1,1,100.0
돌이키+어+보+ㄹ,1,1,100.0
생각+하+었+었+다,1,0,0.0
판매+하+ㄹ,1,1,100.0
도입+하+ㄹ,1,1,100.0
취급+하+ㄴ다는,1,1,100.0
치르+게,1,1,100.0
의미+하+느냐,1,1,100.0
허용+하+었+다,1,0,0.0
거듭하+ㄹ,1,1,100.0
쓰+었+다는,1,1,100.0
뵙+ㄹ,1,1,100.0
쓰+시+오,1,1,100.0
뽑+아+버리+ㄴ,1,1,100.0
들이+었+다,1,0,0.0
비웃+었+다,1,1,100.0
위조+하+었+다,1,1,100.0
털+어+놓+았+다,1,0,0.0
검토+하+ㄴ다는,1,1,100.0
녹+이+어,1,0,0.0
떨+고,1,1,100.0
권+하+ㄴ,1,1,100.0
주+겠+느냐+고,1,1,100.0
앉+게,1,0,0.0
읽+었+는가,1,1,100.0
들리+어+주+어야,1,1,100.0
지껄이+어+대+는,1,0,0.0
다듬+는,1,0,0.0
옹호+하+었+던,1,0,0.0
발설+하+지,1,1,100.0
체결+하+었었+지+요,1,1,100.0
떠들+게,1,1,100.0
미워하+ㄴ다,1,1,100.0
초대+하+었었+지+요,1,0,0.0
발산+하+게,1,0,0.0
추+ㄴ다,1,1,100.0
맹세+하+게,1,1,100.0
기억+하+어+내+ㅆ+다,1,0,0.0
회고+하+었+다,1,1,100.0
발산+하+ㄹ,1,0,0.0
못하+었+ㄹ,1,0,0.0
무너뜨리+어,1,1,100.0
들리+어,1,0,0.0
만들+라+고,1,0,0.0
받+아야겠+다는,1,1,100.0
삼+겠+다+고,1,0,0.0
격동+시키+다,1,0,0.0
정교화+하+는,1,0,0.0
피하+는,1,1,100.0
살리+ㄴ,1,0,0.0
습성화+시키+ㄴ다+고,1,1,100.0
명상+하+는,1,1,100.0
살찌+게,1,0,0.0
중속+시키+ㄴ다,1,0,0.0
모르+겠+다는,1,0,0.0
굽+는다,1,1,100.0
불어넣+는,1,1,100.0
붙잡+는,1,0,0.0
풀+어+내+는,1,1,100.0
조작+하+어야,1,0,0.0
통제+하+어야,1,0,0.0
구하+려고,1,0,0.0
듣+어,1,1,100.0
보완+하+고자,1,1,100.0
전개+하+ㄴ다,1,0,0.0
돋구+고,1,1,100.0
정의+하+ㄹ,1,1,100.0
가두+ㄴ,1,0,0.0
들르+어,1,0,0.0
범하+게,1,1,100.0
염두+하+어,1,1,100.0
모면+하+어야,1,1,100.0
내+어+버리+고,1,0,0.0
일으키+었+다+고,1,1,100.0
고백+하+지,1,1,100.0
말리+고,1,1,100.0
터득+하+게,1,0,0.0
터득+하+지,1,1,100.0
갖+ㄹ,1,1,100.0
고치+ㄹ,1,1,100.0
상대+하+었+다,1,1,100.0
공급+하+어+주+는,1,1,100.0
담가먹+ㄴ,1,1,100.0
먹+었+ㄹ,1,0,0.0
맞+았+ㄹ,1,1,100.0
결집+시키+기,1,1,100.0
막+겠+다는,1,1,100.0
자제+하+어,1,1,100.0
가공+하+는,1,1,100.0
지내+어야,1,1,100.0
잣+는,1,1,100.0
키우+고,1,0,0.0
압박+하+었+다,1,0,0.0
묘사+하+어,1,0,0.0
고조+시키+었+다,1,1,100.0
집중+시키+고,1,1,100.0
구성+하+ㄹ,1,0,0.0
수렴+하+ㄴ,1,0,0.0
들+어+보+ㅂ시다,1,0,0.0
서술+하+ㄴ,1,1,100.0
알+아+내+ㄹ,1,1,100.0
책임맡+ㄴ,1,1,100.0
부르+게,1,0,0.0
마련+하+었+ㄹ까,1,1,100.0
복속+하+ㄴ,1,1,100.0
벗기+어+내+ㅆ+다,1,1,100.0
찧+는,1,1,100.0
표기+하+었+다,1,0,0.0
약탈+하+는,1,1,100.0
달성+하+자는,1,1,100.0
표방+하+는,1,0,0.0
멸+하+었+다,1,1,100.0
지배+하+던,1,1,100.0
찧+었+던,1,1,100.0
막+았+다+고,1,1,100.0
접견+하+ㄹ,1,1,100.0
처형+하+는,1,1,100.0
갈+게,1,1,100.0
송환+하+지,1,1,100.0
주워모으+는,1,1,100.0
이용+하+지,1,1,100.0
거부+하+ㄴ,1,1,100.0
거스르+ㄹ,1,1,100.0
준수+하+지,1,0,0.0
개량+하+는,1,1,100.0
알+ㄴ,1,1,100.0
추구+하+ㄴ,1,1,100.0
평정+하+었+다,1,1,100.0
인계+하+었+다,1,0,0.0
납부+하+기,1,1,100.0
수락+하+ㄹ,1,1,100.0
확보+하+지,1,1,100.0
깔+ㄴ,1,1,100.0
전+하+어+주+ㄴ다,1,1,100.0
도굴+하+는,1,1,100.0
보+어+주+ㄴ다,1,1,100.0
방해+하+는,1,1,100.0
수락+하+ㄴ,1,1,100.0
보관+하+었+ㄹ,1,0,0.0
약탈+하+었+다,1,1,100.0
받쳐입+ㄴ,1,1,100.0
들+던,1,0,0.0
당기+ㄴ,1,1,100.0
포위+하+기,1,1,100.0
신+었+다+고,1,1,100.0
진행+시키+었+다,1,1,100.0
조달+하+ㄴ다는,1,0,0.0
지나+고,1,1,100.0
계획+하+었+다,1,1,100.0
혼동+하+기,1,0,0.0
찬미+하+고,1,0,0.0
나타내+ㄴ다는,1,1,100.0
두드리+ㄴ다,1,1,100.0
구분+하+고,1,0,0.0
못하+는,1,0,0.0
끼치+게,1,1,100.0
추계+하+ㄴ다,1,1,100.0
산정+하+기,1,1,100.0
집중+시키+지,1,1,100.0
앞지르+었+다,1,0,0.0
전망+하+고,1,1,100.0
야기+시키+는,1,1,100.0
가늠+하+어,1,1,100.0
고려+하+었+기,1,1,100.0
예측+하+ㄴ,1,0,0.0
떠나+ㄹ,1,1,100.0
비교+하+ㄹ,1,0,0.0
실수+하+ㄴ다,1,1,100.0
초래+하+게,1,1,100.0
들먹이+지,1,1,100.0
작동+하+기,1,1,100.0
집중+시키+기,1,1,100.0
점검+하+ㄹ,1,1,100.0
작동+하+ㄹ,1,0,0.0
선택+하+어야,1,0,0.0
통보+하+어+주+는,1,1,100.0
선행+하+게,1,1,100.0
작동+시키+게,1,0,0.0
예상+하+고,1,1,100.0
즐기+기,1,1,100.0
연구+하+어+오+ㄴ,1,1,100.0
제한+하+어,1,1,100.0
선호+하+어,1,1,100.0
야기+시키+었+다는,1,1,100.0
강제화+하+지,1,0,0.0
깨우치+어,1,1,100.0
관측+하+어야,1,1,100.0
연결+하+어,1,1,100.0
앓+았었+다,1,1,100.0
개시+하+었었+습니다,1,1,100.0
점령+하+었+던,1,0,0.0
증가+하+고,1,0,0.0
개척+하+지,1,1,100.0
고하+게,1,1,100.0
서두르+고,1,1,100.0
옮기+었+던,1,0,0.0
잡+아+보+려는,1,1,100.0
매+어,1,0,0.0
따르+아+가+는,1,1,100.0
발휘+하+게,1,1,100.0
우려+하+ㄹ,1,1,100.0
불러일으키+고,1,1,100.0
기울리+어야,1,1,100.0
몰락+하+ㄴ,1,1,100.0
가+지,1,0,0.0
정착+시키+어,1,1,100.0
가르치+어+주+었+던,1,0,0.0
공표+하+ㄴ,1,1,100.0
알+아+보+려는,1,1,100.0
잡아볼만+하+ㄴ,1,1,100.0
뜨+었+습니다,1,1,100.0
의미+하+게,1,1,100.0
문지르+는,1,1,100.0
방치+하+ㄹ,1,0,0.0
악화+시키+는,1,1,100.0
왜곡+하+고,1,1,100.0
펴+어+오+았+다,1,1,100.0
장려+하+고,1,0,0.0
예견+하+어,1,1,100.0
확대+하+고,1,1,100.0
다스리+어야,1,0,0.0
변형+시키+ㄴ,1,1,100.0
통제+하+었+다,1,0,0.0
노출+시키+기,1,1,100.0
접목+하+ㄴ,1,0,0.0
총칭+하+ㄴ,1,0,0.0
유도+하+어,1,1,100.0
정립+시키+ㄴ다,1,1,100.0
포함+시키+었+다+고,1,1,100.0
밝히+려,1,1,100.0
지나치+어,1,1,100.0
조명+하+ㄴ다,1,1,100.0
펼치+었+다,1,0,0.0
관류+하+는,1,1,100.0
지우+ㄴ다,1,0,0.0
비평+하+ㄴ다,1,1,100.0
수립+하+ㄴ다,1,1,100.0
이끌+ㄴ다+고,1,1,100.0
열+어+주+ㄹ,1,1,100.0
부여+하+ㄴ다+고,1,1,100.0
평가+하+ㄴ다,1,0,0.0
전문화+시키+ㄴ다,1,0,0.0
개괄+하+어,1,1,100.0
투영+하+ㄴ다,1,0,0.0
비롯+되+어야,1,0,0.0
짊+어+지+ㄴ,1,1,100.0
전파+하+기,1,1,100.0
잃+은,1,1,100.0
지불+하+ㄹ,1,1,100.0
예비+하+어,1,0,0.0
확장+시키+고자,1,0,0.0
힘쓰+ㄴ다,1,0,0.0
고백+하+ㄴ다,1,0,0.0
선호+하+ㄴ다는,1,1,100.0
활용+하+ㄴ다+고,1,0,0.0
부여+하+어,1,1,100.0
구별+되+게,1,0,0.0
형성+하+ㄴ다는,1,1,100.0
활용+하+고,1,0,0.0
독특+하+다,1,0,0.0
제시+하+었+다+고,1,0,0.0
쫓+아+내+셨+다,1,1,100.0
규정+하+ㄴ다,1,0,0.0
분리+시키+지,1,0,0.0
굳히+ㄴ다,1,1,100.0
